date,symbol,signal,confidence,strength,prob_up,prob_flat,prob_down,position_size_pct,sector
2026-03-11,JSWSTEEL,SELL,0.556,STRONG,0.2041,0.2398,0.556,0.05,Metals
2026-03-11,TATASTEEL,SELL,0.5516,STRONG,0.2599,0.1885,0.5516,0.05,Metals
2026-03-11,BPCL,SELL,0.5496,MODERATE,0.2421,0.2083,0.5496,0.03,Oil & Gas
2026-03-11,HEROMOTOCO,SELL,0.5415,MODERATE,0.2385,0.2201,0.5415,0.03,Auto
2026-03-11,EICHERMOT,SELL,0.5355,MODERATE,0.2503,0.2141,0.5355,0.03,Auto
2026-03-11,BAJAJ-AUTO,SELL,0.5142,MODERATE,0.1988,0.287,0.5142,0.03,Auto
2026-03-11,ADANIENT,SELL,0.4969,MODERATE,0.2075,0.2956,0.4969,0.03,Conglomerate
2026-03-11,INDUSINDBK,SELL,0.489,MODERATE,0.2643,0.2467,0.489,0.03,Banking
2026-03-11,ONGC,SELL,0.4883,MODERATE,0.3257,0.186,0.4883,0.03,Oil & Gas
2026-03-11,HINDALCO,SELL,0.4875,MODERATE,0.2624,0.25,0.4875,0.03,Metals
2026-03-11,LTIM,HOLD,0.5472,WEAK,0.1702,0.5472,0.2825,,IT
2026-03-11,TCS,HOLD,0.5426,WEAK,0.186,0.5426,0.2714,,IT
2026-03-11,SUNPHARMA,HOLD,0.5193,WEAK,0.158,0.5193,0.3227,,Pharma
2026-03-11,BHARTIARTL,HOLD,0.5007,WEAK,0.2073,0.5007,0.292,,Telecom
2026-03-11,INFY,HOLD,0.4955,WEAK,0.212,0.4955,0.2924,,IT
2026-03-11,ASIANPAINT,HOLD,0.4877,WEAK,0.1863,0.4877,0.326,,Consumer Goods
2026-03-11,COALINDIA,SELL,0.4752,MODERATE,0.2257,0.2991,0.4752,,Mining
2026-03-11,POWERGRID,SELL,0.4681,MODERATE,0.3337,0.1982,0.4681,,Power
2026-03-11,KOTAKBANK,SELL,0.4666,MODERATE,0.2199,0.3135,0.4666,,Banking
2026-03-11,APOLLOHOSP,HOLD,0.4624,WEAK,0.2409,0.4624,0.2966,,Healthcare
2026-03-11,AXISBANK,SELL,0.4586,MODERATE,0.2411,0.3002,0.4586,,Banking
2026-03-11,SBIN,SELL,0.4578,MODERATE,0.2476,0.2946,0.4578,,Banking
2026-03-11,HCLTECH,HOLD,0.4571,WEAK,0.2063,0.4571,0.3366,,IT
2026-03-11,ICICIBANK,SELL,0.457,MODERATE,0.1975,0.3455,0.457,,Banking
2026-03-11,UPL,HOLD,0.454,WEAK,0.2222,0.454,0.3237,,Chemicals
2026-03-11,ITC,HOLD,0.4531,WEAK,0.1992,0.4531,0.3477,,FMCG
2026-03-11,HINDUNILVR,HOLD,0.4525,WEAK,0.1738,0.4525,0.3737,,FMCG
2026-03-11,HDFCBANK,HOLD,0.4511,WEAK,0.2049,0.4511,0.344,,Banking
2026-03-11,HDFCLIFE,HOLD,0.4483,WEAK,0.1918,0.4483,0.3599,,Insurance
2026-03-11,SBILIFE,HOLD,0.4392,WEAK,0.2136,0.4392,0.3472,,Insurance
2026-03-11,BAJFINANCE,HOLD,0.4245,WEAK,0.2382,0.4245,0.3373,,Financial Services
2026-03-11,BRITANNIA,HOLD,0.4229,WEAK,0.1916,0.4229,0.3855,,FMCG
2026-03-11,DRREDDY,HOLD,0.4154,WEAK,0.1654,0.4154,0.4192,,Pharma
2026-03-11,NESTLEIND,HOLD,0.4092,WEAK,0.1947,0.4092,0.3961,,FMCG
2026-03-11,DIVISLAB,HOLD,0.4049,WEAK,0.2096,0.4049,0.3856,,Pharma
2026-03-11,TECHM,HOLD,0.392,WEAK,0.2346,0.392,0.3734,,IT
2026-03-11,LT,HOLD,0.386,WEAK,0.1932,0.386,0.4208,,Infrastructure
2026-03-11,TATACONSUM,HOLD,0.3738,WEAK,0.2412,0.3738,0.385,,FMCG
2026-03-11,TITAN,HOLD,0.365,WEAK,0.2422,0.365,0.3927,,Consumer Goods
2026-03-11,MARUTI,HOLD,0.3577,WEAK,0.1972,0.3577,0.4452,,Auto
2026-03-11,BAJAJFINSV,HOLD,0.3397,WEAK,0.2108,0.3397,0.4495,,Financial Services
2026-03-11,ULTRACEMCO,HOLD,0.3384,WEAK,0.2143,0.3384,0.4472,,Cement
2026-03-11,RELIANCE,HOLD,0.3262,WEAK,0.2624,0.3262,0.4114,,Conglomerate
2026-03-11,ADANIPORTS,HOLD,0.3187,WEAK,0.2458,0.3187,0.4356,,Infrastructure
2026-03-11,CIPLA,HOLD,0.3174,WEAK,0.274,0.3174,0.4087,,Pharma
2026-03-11,WIPRO,HOLD,0.3167,WEAK,0.2604,0.3167,0.4229,,IT
2026-03-11,GRASIM,HOLD,0.2995,WEAK,0.2577,0.2995,0.4428,,Cement
2026-03-11,M&M,HOLD,0.2856,WEAK,0.2674,0.2856,0.4469,,Auto
2026-03-11,NTPC,HOLD,0.2827,WEAK,0.305,0.2827,0.4122,,Power
