date,symbol,signal,confidence,strength,prob_up,prob_flat,prob_down,position_size_pct,sector
2026-03-13,HINDALCO,BUY,0.5767,STRONG,0.5767,0.1551,0.2682,0.05,Metals
2026-03-13,ONGC,BUY,0.5608,STRONG,0.5608,0.1974,0.2418,0.05,Oil & Gas
2026-03-13,POWERGRID,BUY,0.5438,MODERATE,0.5438,0.2448,0.2114,0.03,Power
2026-03-13,RELIANCE,BUY,0.5182,MODERATE,0.5182,0.2451,0.2367,0.03,Conglomerate
2026-03-13,BAJAJ-AUTO,SELL,0.4913,MODERATE,0.3308,0.1779,0.4913,0.03,Auto
2026-03-13,M&M,BUY,0.4897,MODERATE,0.4897,0.1468,0.3635,0.03,Auto
2026-03-13,DRREDDY,BUY,0.4832,MODERATE,0.4832,0.2623,0.2546,0.03,Pharma
2026-03-13,NTPC,BUY,0.4827,MODERATE,0.4827,0.2721,0.2451,0.03,Power
2026-03-13,LTIM,BUY,0.4764,MODERATE,0.4764,0.3021,0.2215,0.03,IT
2026-03-13,TATASTEEL,BUY,0.4759,MODERATE,0.4759,0.2256,0.2985,0.03,Metals
2026-03-13,TCS,HOLD,0.5804,WEAK,0.2269,0.5804,0.1927,,IT
2026-03-13,BHARTIARTL,HOLD,0.5202,WEAK,0.2668,0.5202,0.213,,Telecom
2026-03-13,INFY,HOLD,0.509,WEAK,0.2416,0.509,0.2494,,IT
2026-03-13,HCLTECH,HOLD,0.497,WEAK,0.2494,0.497,0.2536,,IT
2026-03-13,DIVISLAB,BUY,0.4717,MODERATE,0.4717,0.2656,0.2626,,Pharma
2026-03-13,MARUTI,SELL,0.4713,MODERATE,0.3104,0.2183,0.4713,,Auto
2026-03-13,COALINDIA,BUY,0.4677,MODERATE,0.4677,0.2349,0.2974,,Mining
2026-03-13,SUNPHARMA,HOLD,0.4619,WEAK,0.3297,0.4619,0.2084,,Pharma
2026-03-13,WIPRO,BUY,0.4617,MODERATE,0.4617,0.2728,0.2656,,IT
2026-03-13,ADANIPORTS,SELL,0.4573,MODERATE,0.349,0.1937,0.4573,,Infrastructure
2026-03-13,APOLLOHOSP,BUY,0.4567,MODERATE,0.4567,0.2817,0.2616,,Healthcare
2026-03-13,TITAN,BUY,0.455,MODERATE,0.455,0.2566,0.2884,,Consumer Goods
2026-03-13,UPL,HOLD,0.4547,WEAK,0.3415,0.4547,0.2038,,Chemicals
2026-03-13,LT,SELL,0.4519,MODERATE,0.3382,0.2099,0.4519,,Infrastructure
2026-03-13,GRASIM,BUY,0.4503,MODERATE,0.4503,0.2387,0.311,,Cement
2026-03-13,ASIANPAINT,HOLD,0.4398,WEAK,0.3434,0.4398,0.2168,,Consumer Goods
2026-03-13,HDFCBANK,HOLD,0.421,WEAK,0.329,0.421,0.25,,Banking
2026-03-13,HINDUNILVR,HOLD,0.399,WEAK,0.24,0.399,0.361,,FMCG
2026-03-13,SBILIFE,HOLD,0.3897,WEAK,0.3452,0.3897,0.2651,,Insurance
2026-03-13,NESTLEIND,HOLD,0.3852,WEAK,0.3159,0.3852,0.299,,FMCG
2026-03-13,CIPLA,HOLD,0.3756,WEAK,0.4177,0.3756,0.2067,,Pharma
2026-03-13,BAJFINANCE,HOLD,0.3534,WEAK,0.3132,0.3534,0.3334,,Financial Services
2026-03-13,HDFCLIFE,HOLD,0.3453,WEAK,0.3685,0.3453,0.2862,,Insurance
2026-03-13,TATACONSUM,HOLD,0.3436,WEAK,0.2842,0.3436,0.3723,,FMCG
2026-03-13,TECHM,HOLD,0.3236,WEAK,0.3899,0.3236,0.2865,,IT
2026-03-13,HEROMOTOCO,HOLD,0.3128,WEAK,0.2801,0.3128,0.4071,,Auto
2026-03-13,ITC,HOLD,0.3122,WEAK,0.2812,0.3122,0.4066,,FMCG
2026-03-13,EICHERMOT,HOLD,0.3026,WEAK,0.3482,0.3026,0.3492,,Auto
2026-03-13,KOTAKBANK,HOLD,0.2953,WEAK,0.3794,0.2953,0.3253,,Banking
2026-03-13,BPCL,HOLD,0.2751,WEAK,0.3763,0.2751,0.3486,,Oil & Gas
2026-03-13,INDUSINDBK,HOLD,0.2745,WEAK,0.3827,0.2745,0.3428,,Banking
2026-03-13,BRITANNIA,HOLD,0.2732,WEAK,0.3739,0.2732,0.3529,,FMCG
2026-03-13,AXISBANK,HOLD,0.2605,WEAK,0.3794,0.2605,0.3601,,Banking
2026-03-13,ICICIBANK,HOLD,0.2579,WEAK,0.3693,0.2579,0.3728,,Banking
2026-03-13,SBIN,HOLD,0.2483,WEAK,0.3843,0.2483,0.3674,,Banking
2026-03-13,JSWSTEEL,HOLD,0.2394,WEAK,0.4384,0.2394,0.3222,,Metals
2026-03-13,BAJAJFINSV,HOLD,0.2367,WEAK,0.4421,0.2367,0.3213,,Financial Services
2026-03-13,ADANIENT,HOLD,0.2191,WEAK,0.4372,0.2191,0.3437,,Conglomerate
2026-03-13,ULTRACEMCO,HOLD,0.1914,WEAK,0.3819,0.1914,0.4267,,Cement
