date,symbol,signal,confidence,strength,prob_up,prob_flat,prob_down,position_size_pct,sector
2026-03-12,HEROMOTOCO,BUY,0.6059,STRONG,0.6059,0.1785,0.2156,0.05,Auto
2026-03-12,M&M,BUY,0.6004,STRONG,0.6004,0.1684,0.2312,0.05,Auto
2026-03-12,TATASTEEL,BUY,0.5646,STRONG,0.5646,0.1957,0.2396,0.05,Metals
2026-03-12,HINDALCO,BUY,0.5556,STRONG,0.5556,0.1893,0.2551,0.05,Metals
2026-03-12,GRASIM,BUY,0.5497,MODERATE,0.5497,0.2284,0.2219,0.03,Cement
2026-03-12,RELIANCE,BUY,0.5364,MODERATE,0.5364,0.2281,0.2355,0.03,Conglomerate
2026-03-12,SBIN,BUY,0.5242,MODERATE,0.5242,0.1951,0.2807,0.03,Banking
2026-03-12,DIVISLAB,BUY,0.5161,MODERATE,0.5161,0.2992,0.1847,0.03,Pharma
2026-03-12,TITAN,BUY,0.5151,MODERATE,0.5151,0.2682,0.2167,0.03,Consumer Goods
2026-03-12,JSWSTEEL,BUY,0.4787,MODERATE,0.4787,0.2584,0.2628,0.03,Metals
2026-03-12,TCS,HOLD,0.5455,WEAK,0.2667,0.5455,0.1878,,IT
2026-03-12,LTIM,HOLD,0.5166,WEAK,0.2682,0.5166,0.2153,,IT
2026-03-12,HCLTECH,HOLD,0.5161,WEAK,0.2505,0.5161,0.2335,,IT
2026-03-12,UPL,HOLD,0.4813,WEAK,0.3177,0.4813,0.201,,Chemicals
2026-03-12,AXISBANK,BUY,0.4778,MODERATE,0.4778,0.2649,0.2572,,Banking
2026-03-12,INDUSINDBK,BUY,0.476,MODERATE,0.476,0.2264,0.2976,,Banking
2026-03-12,KOTAKBANK,BUY,0.4706,MODERATE,0.4706,0.2819,0.2475,,Banking
2026-03-12,APOLLOHOSP,BUY,0.4704,MODERATE,0.4704,0.3394,0.1903,,Healthcare
2026-03-12,TECHM,HOLD,0.4625,WEAK,0.2656,0.4625,0.2719,,IT
2026-03-12,BAJAJFINSV,BUY,0.4615,MODERATE,0.4615,0.2354,0.3031,,Financial Services
2026-03-12,HDFCLIFE,HOLD,0.4556,WEAK,0.2859,0.4556,0.2585,,Insurance
2026-03-12,ONGC,BUY,0.4554,MODERATE,0.4554,0.2347,0.3099,,Oil & Gas
2026-03-12,POWERGRID,BUY,0.4514,MODERATE,0.4514,0.2958,0.2527,,Power
2026-03-12,ASIANPAINT,HOLD,0.4469,WEAK,0.3505,0.4469,0.2026,,Consumer Goods
2026-03-12,SUNPHARMA,HOLD,0.4389,WEAK,0.325,0.4389,0.2361,,Pharma
2026-03-12,HINDUNILVR,HOLD,0.4354,WEAK,0.2781,0.4354,0.2865,,FMCG
2026-03-12,LT,HOLD,0.4282,WEAK,0.3332,0.4282,0.2386,,Infrastructure
2026-03-12,NESTLEIND,HOLD,0.4264,WEAK,0.3678,0.4264,0.2057,,FMCG
2026-03-12,INFY,HOLD,0.4154,WEAK,0.3192,0.4154,0.2654,,IT
2026-03-12,BHARTIARTL,HOLD,0.4068,WEAK,0.3698,0.4068,0.2235,,Telecom
2026-03-12,ITC,HOLD,0.4048,WEAK,0.356,0.4048,0.2392,,FMCG
2026-03-12,COALINDIA,HOLD,0.3939,WEAK,0.3405,0.3939,0.2656,,Mining
2026-03-12,SBILIFE,HOLD,0.3881,WEAK,0.4028,0.3881,0.2091,,Insurance
2026-03-12,BAJFINANCE,HOLD,0.3843,WEAK,0.3662,0.3843,0.2495,,Financial Services
2026-03-12,BRITANNIA,HOLD,0.372,WEAK,0.4122,0.372,0.2159,,FMCG
2026-03-12,TATACONSUM,HOLD,0.3646,WEAK,0.3867,0.3646,0.2487,,FMCG
2026-03-12,NTPC,HOLD,0.3631,WEAK,0.3685,0.3631,0.2684,,Power
2026-03-12,BAJAJ-AUTO,HOLD,0.3511,WEAK,0.3759,0.3511,0.2729,,Auto
2026-03-12,EICHERMOT,HOLD,0.3354,WEAK,0.3786,0.3354,0.2861,,Auto
2026-03-12,DRREDDY,HOLD,0.3294,WEAK,0.3869,0.3294,0.2837,,Pharma
2026-03-12,MARUTI,HOLD,0.3266,WEAK,0.3502,0.3266,0.3232,,Auto
2026-03-12,ADANIPORTS,HOLD,0.3187,WEAK,0.3801,0.3187,0.3012,,Infrastructure
2026-03-12,CIPLA,HOLD,0.3169,WEAK,0.4351,0.3169,0.248,,Pharma
2026-03-12,HDFCBANK,HOLD,0.3047,WEAK,0.4292,0.3047,0.2661,,Banking
2026-03-12,BPCL,HOLD,0.2997,WEAK,0.3482,0.2997,0.3521,,Oil & Gas
2026-03-12,WIPRO,HOLD,0.2956,WEAK,0.4309,0.2956,0.2735,,IT
2026-03-12,ULTRACEMCO,HOLD,0.287,WEAK,0.3859,0.287,0.3271,,Cement
2026-03-12,ADANIENT,HOLD,0.2713,WEAK,0.3979,0.2713,0.3308,,Conglomerate
2026-03-12,ICICIBANK,HOLD,0.2688,WEAK,0.4147,0.2688,0.3165,,Banking
