date,symbol,signal,confidence,strength,prob_up,prob_flat,prob_down,position_size_pct,sector
2026-03-18,WIPRO,SELL,0.546,MODERATE,0.1954,0.2586,0.546,0.03,IT
2026-03-18,BPCL,SELL,0.4878,MODERATE,0.2082,0.3039,0.4878,0.03,Oil & Gas
2026-03-18,HINDALCO,BUY,0.4781,MODERATE,0.4781,0.2354,0.2865,0.03,Metals
2026-03-18,TCS,HOLD,0.5758,WEAK,0.1267,0.5758,0.2975,,IT
2026-03-18,TITAN,HOLD,0.5549,WEAK,0.1846,0.5549,0.2605,,Consumer Goods
2026-03-18,BHARTIARTL,HOLD,0.5314,WEAK,0.1993,0.5314,0.2693,,Telecom
2026-03-18,NESTLEIND,HOLD,0.5312,WEAK,0.1736,0.5312,0.2952,,FMCG
2026-03-18,APOLLOHOSP,HOLD,0.514,WEAK,0.1835,0.514,0.3026,,Healthcare
2026-03-18,ASIANPAINT,HOLD,0.4912,WEAK,0.2005,0.4912,0.3083,,Consumer Goods
2026-03-18,BRITANNIA,HOLD,0.4825,WEAK,0.1959,0.4825,0.3216,,FMCG
2026-03-18,HINDUNILVR,HOLD,0.4819,WEAK,0.1693,0.4819,0.3488,,FMCG
2026-03-18,SUNPHARMA,HOLD,0.4637,WEAK,0.2105,0.4637,0.3258,,Pharma
2026-03-18,KOTAKBANK,HOLD,0.4623,WEAK,0.2273,0.4623,0.3105,,Banking
2026-03-18,HDFCLIFE,HOLD,0.457,WEAK,0.2135,0.457,0.3295,,Insurance
2026-03-18,TECHM,HOLD,0.453,WEAK,0.2372,0.453,0.3098,,IT
2026-03-18,SBILIFE,HOLD,0.4505,WEAK,0.2301,0.4505,0.3193,,Insurance
2026-03-18,AXISBANK,HOLD,0.4475,WEAK,0.2523,0.4475,0.3002,,Banking
2026-03-18,SBIN,HOLD,0.4467,WEAK,0.2754,0.4467,0.2779,,Banking
2026-03-18,M&M,HOLD,0.4401,WEAK,0.284,0.4401,0.2759,,Auto
2026-03-18,HDFCBANK,HOLD,0.4377,WEAK,0.2191,0.4377,0.3433,,Banking
2026-03-18,HCLTECH,HOLD,0.4325,WEAK,0.179,0.4325,0.3885,,IT
2026-03-18,ULTRACEMCO,HOLD,0.4236,WEAK,0.2348,0.4236,0.3415,,Cement
2026-03-18,RELIANCE,HOLD,0.4173,WEAK,0.2719,0.4173,0.3108,,Conglomerate
2026-03-18,INFY,HOLD,0.4101,WEAK,0.1586,0.4101,0.4313,,IT
2026-03-18,BAJFINANCE,HOLD,0.4043,WEAK,0.2757,0.4043,0.32,,Financial Services
2026-03-18,LTIM,HOLD,0.399,WEAK,0.2766,0.399,0.3244,,IT
2026-03-18,EICHERMOT,HOLD,0.3956,WEAK,0.2977,0.3956,0.3068,,Auto
2026-03-18,ITC,HOLD,0.3932,WEAK,0.1602,0.3932,0.4466,,FMCG
2026-03-18,ICICIBANK,HOLD,0.3899,WEAK,0.2696,0.3899,0.3406,,Banking
2026-03-18,GRASIM,HOLD,0.3898,WEAK,0.2747,0.3898,0.3356,,Cement
2026-03-18,ADANIPORTS,HOLD,0.3871,WEAK,0.2735,0.3871,0.3394,,Infrastructure
2026-03-18,LT,HOLD,0.3869,WEAK,0.2694,0.3869,0.3437,,Infrastructure
2026-03-18,BAJAJ-AUTO,HOLD,0.3797,WEAK,0.261,0.3797,0.3593,,Auto
2026-03-18,CIPLA,HOLD,0.3755,WEAK,0.2557,0.3755,0.3689,,Pharma
2026-03-18,DIVISLAB,HOLD,0.3727,WEAK,0.2378,0.3727,0.3895,,Pharma
2026-03-18,NTPC,HOLD,0.368,WEAK,0.3864,0.368,0.2456,,Power
2026-03-18,JSWSTEEL,HOLD,0.3648,WEAK,0.283,0.3648,0.3522,,Metals
2026-03-18,TATACONSUM,HOLD,0.3633,WEAK,0.1994,0.3633,0.4373,,FMCG
2026-03-18,MARUTI,HOLD,0.3582,WEAK,0.2312,0.3582,0.4107,,Auto
2026-03-18,INDUSINDBK,HOLD,0.3564,WEAK,0.2702,0.3564,0.3734,,Banking
2026-03-18,BAJAJFINSV,HOLD,0.351,WEAK,0.2989,0.351,0.3501,,Financial Services
2026-03-18,HEROMOTOCO,HOLD,0.3306,WEAK,0.3143,0.3306,0.3551,,Auto
2026-03-18,ADANIENT,HOLD,0.3278,WEAK,0.3049,0.3278,0.3673,,Conglomerate
2026-03-18,COALINDIA,HOLD,0.3178,WEAK,0.4319,0.3178,0.2503,,Mining
2026-03-18,UPL,HOLD,0.31,WEAK,0.3391,0.31,0.3509,,Chemicals
2026-03-18,POWERGRID,HOLD,0.3039,WEAK,0.3886,0.3039,0.3075,,Power
2026-03-18,TATASTEEL,HOLD,0.2932,WEAK,0.344,0.2932,0.3628,,Metals
2026-03-18,DRREDDY,HOLD,0.2923,WEAK,0.2924,0.2923,0.4152,,Pharma
2026-03-18,ONGC,HOLD,0.2438,WEAK,0.3328,0.2438,0.4235,,Oil & Gas
