date,symbol,signal,confidence,strength,prob_up,prob_flat,prob_down,position_size_pct,sector
2026-03-26,HCLTECH,SELL,0.619,STRONG,0.158,0.223,0.619,0.05,IT
2026-03-26,DRREDDY,SELL,0.6145,STRONG,0.1546,0.2308,0.6145,0.05,Pharma
2026-03-26,HEROMOTOCO,SELL,0.6138,STRONG,0.1821,0.2041,0.6138,0.05,Auto
2026-03-26,HDFCLIFE,SELL,0.6054,STRONG,0.1857,0.209,0.6054,0.05,Insurance
2026-03-26,BAJAJ-AUTO,SELL,0.6017,STRONG,0.2134,0.1849,0.6017,0.05,Auto
2026-03-26,TECHM,SELL,0.5932,STRONG,0.1737,0.2331,0.5932,0.05,IT
2026-03-26,TATACONSUM,SELL,0.5902,STRONG,0.1784,0.2314,0.5902,0.05,FMCG
2026-03-26,LTIM,SELL,0.5868,STRONG,0.1982,0.215,0.5868,0.05,IT
2026-03-26,ITC,SELL,0.5786,STRONG,0.1496,0.2718,0.5786,0.0,FMCG
2026-03-26,SUNPHARMA,SELL,0.5768,STRONG,0.1471,0.2762,0.5768,0.0,Pharma
2026-03-26,WIPRO,SELL,0.5838,STRONG,0.1936,0.2226,0.5838,,IT
2026-03-26,CIPLA,SELL,0.5629,STRONG,0.188,0.249,0.5629,,Pharma
2026-03-26,LT,SELL,0.5434,MODERATE,0.2085,0.2481,0.5434,,Infrastructure
2026-03-26,ULTRACEMCO,SELL,0.5424,MODERATE,0.1892,0.2684,0.5424,,Cement
2026-03-26,NTPC,SELL,0.5418,MODERATE,0.176,0.2822,0.5418,,Power
2026-03-26,BAJAJFINSV,SELL,0.5369,MODERATE,0.2111,0.252,0.5369,,Financial Services
2026-03-26,INFY,SELL,0.5361,MODERATE,0.1688,0.2951,0.5361,,IT
2026-03-26,KOTAKBANK,SELL,0.5286,MODERATE,0.1994,0.272,0.5286,,Banking
2026-03-26,APOLLOHOSP,SELL,0.5268,MODERATE,0.1712,0.302,0.5268,,Healthcare
2026-03-26,POWERGRID,SELL,0.5234,MODERATE,0.213,0.2635,0.5234,,Power
2026-03-26,HINDUNILVR,SELL,0.522,MODERATE,0.2092,0.2687,0.522,,FMCG
2026-03-26,BPCL,SELL,0.5218,MODERATE,0.1773,0.3009,0.5218,,Oil & Gas
2026-03-26,EICHERMOT,SELL,0.5166,MODERATE,0.2647,0.2187,0.5166,,Auto
2026-03-26,ADANIPORTS,SELL,0.515,MODERATE,0.2421,0.2429,0.515,,Infrastructure
2026-03-26,SBILIFE,SELL,0.5138,MODERATE,0.1818,0.3044,0.5138,,Insurance
2026-03-26,UPL,SELL,0.5093,MODERATE,0.2216,0.2692,0.5093,,Chemicals
2026-03-26,ADANIENT,SELL,0.5083,MODERATE,0.2653,0.2264,0.5083,,Conglomerate
2026-03-26,JSWSTEEL,SELL,0.5081,MODERATE,0.2211,0.2708,0.5081,,Metals
2026-03-26,MARUTI,SELL,0.508,MODERATE,0.2157,0.2763,0.508,,Auto
2026-03-26,M&M,SELL,0.5028,MODERATE,0.2241,0.2731,0.5028,,Auto
2026-03-26,HDFCBANK,SELL,0.502,MODERATE,0.2065,0.2915,0.502,,Banking
2026-03-26,GRASIM,SELL,0.4988,MODERATE,0.2334,0.2678,0.4988,,Cement
2026-03-26,NESTLEIND,SELL,0.4962,MODERATE,0.172,0.3319,0.4962,,FMCG
2026-03-26,ONGC,SELL,0.4916,MODERATE,0.1725,0.3358,0.4916,,Oil & Gas
2026-03-26,BAJFINANCE,SELL,0.4886,MODERATE,0.2167,0.2948,0.4886,,Financial Services
2026-03-26,DIVISLAB,SELL,0.487,MODERATE,0.2225,0.2905,0.487,,Pharma
2026-03-26,AXISBANK,SELL,0.4848,MODERATE,0.2542,0.261,0.4848,,Banking
2026-03-26,BHARTIARTL,SELL,0.4782,MODERATE,0.1938,0.328,0.4782,,Telecom
2026-03-26,ICICIBANK,SELL,0.4771,MODERATE,0.1947,0.3282,0.4771,,Banking
2026-03-26,INDUSINDBK,SELL,0.4761,MODERATE,0.2245,0.2994,0.4761,,Banking
2026-03-26,TCS,HOLD,0.4388,WEAK,0.1684,0.4388,0.3927,,IT
2026-03-26,RELIANCE,HOLD,0.3883,WEAK,0.1481,0.3883,0.4636,,Conglomerate
2026-03-26,SBIN,HOLD,0.3654,WEAK,0.1919,0.3654,0.4427,,Banking
2026-03-26,ASIANPAINT,HOLD,0.3605,WEAK,0.2056,0.3605,0.4339,,Consumer Goods
2026-03-26,BRITANNIA,HOLD,0.359,WEAK,0.1948,0.359,0.4462,,FMCG
2026-03-26,TITAN,HOLD,0.3526,WEAK,0.2202,0.3526,0.4271,,Consumer Goods
2026-03-26,COALINDIA,HOLD,0.3231,WEAK,0.2324,0.3231,0.4445,,Mining
2026-03-26,HINDALCO,HOLD,0.3155,WEAK,0.2412,0.3155,0.4432,,Metals
2026-03-26,TATASTEEL,HOLD,0.2942,WEAK,0.2611,0.2942,0.4447,,Metals
